"STATION","DATE","AWND","CDSD","CLDD","DP01","DP10","DP1X","DSND","DSNW","DT00","DT32","DX32","DX70","DX90","DYFG","DYHF","DYTS","EMNT","EMSD","EMSN","EMXP","EMXT","EVAP","FZF0","FZF1","FZF2","FZF3","FZF4","FZF5","FZF6","FZF7","FZF8","FZF9","HDSD","HN01","HN02","HN03","HTDD","HX01","HX02","HX03","LN01","LN02","LN03","LX01","LX02","LX03","MN01","MN02","MN03","MNPN","MX01","MX02","MX03","MXPN","PRCP","PSUN","SNOW","TAVG","TMAX","TMIN","TSUN","WDF1","WDF2","WDF5","WDFG","WDFM","WDMV","WSF1","WSF2","WSF5","WSFG","WSFM"
"USS0019L06S","2016",,"1","1","        84","        84","         9","      176",,"         5","       205","        12","        82","         0",,,,"-7","54",,"3.00","83",,"30","28","22","14","14","31","25","24","18","14","8460",,,,"8460",,,,,,,,,,,,,,,,,,"36.06",,,"42.6","55.2","30.0",,,,,,,,,,,,
"USC00040212","2016",,"631","631","        81","        59","        14",,,"         0","         9","         0","       180","        28",,,,"28",,,"2.91","96",,"32","28",,,,"31",,,,,"3044",,,,"3044",,,,,,,,,,,,,,,,,,"46.08",,,"58.2","69.1","47.2",,,,,,,,,,,,
"USR0000CCDG","2016",,"546","546",,,,,,"         0","       120","         0","       180","        45",,,,"10",,,,"100",,"32","28","22","20","15","30","27","24","14","14","4839",,,,"4839",,,,,,,,,,,,,,,,,,,,,"53.8","69.4","38.2",,,,,,,,,,,,
"USC00040693","2016",,,,"        73","        53","         8",,,,,,,,,,,,,,"2.70",,,,,,,,,,,,,"2048",,,,"2048",,,,,,,,,,,,,,,,,,"31.40",,,,,,,,,,,,,,,,,
"USC00049026","2016",,"841","841","       100","        75","         8","        1","         1","         0","        42","         0","       181","        87",,,,"20","2","2.0","1.83","107","54.7","32","27","24",,,"31","28","24","20",,"3793",,,,"3793",,,,,,,,,,,,,,,,,,"39.87",,"2.0","56.7","71.3","42.1",,,,,,,"6782.9",,,,,
"USR0000CKON","2016",,"1568","1568",,,,,,"         0","         8","         0","       184","        68",,,,"29",,,,"104",,"32",,,,,"31",,,,,"2885",,,,"2885",,,,,,,,,,,,,,,,,,,,,"61.2","71.1","51.3",,,,,,,,,,,,
"US1CASC0015","2016",,,,"        77","        40","         4",,,,,,,,,,,,,,"2.52",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22.72",,,,,,,,,,,,,,,,,
"USC00042863","2016",,"1706","1706","        48","        26","         7",,,"         0","         0","         0","       289","        60",,,,"34",,,"2.01","106",,,,,,,,,,,,"1061",,,,"1061",,,,,,,,,,,,,,,,,,"15.11",,,"67.2","78.9","55.5",,,,,,,,,,,,
"US1CASC0011","2016",,,,"        64","        35","         3",,,,,,,,,,,,,,"2.21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20.17",,,,,,,,,,,,,,,,,
"USC00043710","2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3881",,,,"3881",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000COWV","2016",,"1711","1711",,,,,,"         0","        59","         0","       233","        94",,,,"15",,,,"105",,"25","25","21","20",,"30","26","20","20","16","3403",,,,"3403",,,,,,,,,,,,,,,,,,,,,"61.1","75.1","47.2",,,,,,,,,,,,
"USC00041534","2016",,"218","218","        65","        35","         5",,,"         0","         4","         0","       222","        16",,,,"26",,,"1.61","102",,"31","26",,,,"30",,,,,"2299",,,,"2299",,,,,,,,,,,,,,,,,,"18.06",,,"59.1","72.1","46.1",,,,,,,,,,,,
"US1CASR0034","2016",,,,"        40","        25","         4",,,,,,,,,,,,,,"1.75",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14.30",,,,,,,,,,,,,,,,,
"USC00040444","2016",,"2451","2451","        37","        19","         1",,,"         0","         8","         0","       261","       118","         5",,,"28",,,"1.13","109",,"31",,,,,"32","28",,,,"1857",,,,"1857",,,,,,,,,,,,,,,,,,"7.14",,,"67.1","79.4","54.7",,,,,,,,,,,,
"US1CASR0036","2016",,,,"        47","        29","         5",,,,,,,,,,,,,,"1.99",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18.73",,,,,,,,,,,,,,,,,
"US1CASD0063","2016",,,,"        40","        28","         4",,,,,,,,,,,,,,"2.26",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16.92",,,,,,,,,,,,,,,,,
"US1CASD0061","2016",,,,"        36","        29","         2",,,,,,,,,,,,,,"2.05",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14.44",,,,,,,,,,,,,,,,,
"US1CATH0009","2016",,,,"        84","        63","         4",,,,,,,,,,,,,,"1.68",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31.83",,,,,,,,,,,,,,,,,
"US1CASD0055","2016",,,,"        49","        24","         2",,,,,,,,,,,,,,"1.52",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11.53",,,,,,,,,,,,,,,,,
"US1CASD0054","2016",,,,"        54","        29","         7",,,,,,,,,,,,,,"2.44",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20.75",,,,,,,,,,,,,,,,,
"US1CASD0053","2016",,,,"        59","        30","         4",,,,,,,,,,,,,,"2.56",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17.30",,,,,,,,,,,,,,,,,
"USR0000COWE","2016",,"319","319",,,,,,"         0","       130","         0","       158","        20",,,,"11",,,,"95",,"32","25","22","20","16","32","28","23","16","16","5209",,,,"5209",,,,,,,,,,,,,,,,,,,,,"51.7","66.0","37.3",,,,,,,,,,,,
"USC00040449","2016",,,,,,,,,,,,,,"         1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00047085","2016",,"137","137","        73","        48","         6","       32","        15","         3","       185","         8","       143","        28",,,,"-1","10","10.5","1.53","99",,"32","26","22","16","16","27","27","24","20","10","6346",,,,"6346",,,,,,,,,,,,,,,,,,"27.85",,"47.7","48.1","64.1","32.1",,,,,,,,,,,,
"USR0000CMSA","2016",,"1393","1393",,,,,,"         0","        21","         0","       210","        92",,,,"26",,,,"104",,"32","28",,,,"31","27",,,,"3016",,,,"3016",,,,,,,,,,,,,,,,,,,,,"61.0","74.0","47.9",,,,,,,,,,,,
"US1CAOR0019","2016",,,,"        48","        17","         4",,,,,,,,,,,,,,"2.31",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13.13",,,,,,,,,,,,,,,,,
"US1CAOR0016","2016",,,,"        48","        21","         3",,,,,,,,,,,,,,"1.26",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11.10",,,,,,,,,,,,,,,,,
"US1CASC0003","2016",,,,"        62","        35","         2",,,,,,,,,,,,,,"1.36",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15.13",,,,,,,,,,,,,,,,,
"US1CASC0001","2016",,,,"        58","        39","         2",,,,,,,,,,,,,,"1.52",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15.36",,,,,,,,,,,,,,,,,
"USR0000CKNO","2016",,"1202","1202",,,,,,"         0","        11","         0","       191","        63",,,,"24",,,,"102",,"30","24","24",,,"32",,,,,"3018",,,,"3018",,,,,,,,,,,,,,,,,,,,,"59.7","70.5","49.0",,,,,,,,,,,,
"USR0000CMS2","2016",,"424","424",,,,,,"         0","        99","         2","       145","        34",,,,"8",,,,"101",,"29","24","24","17","14","31","28","21","19","8","5046",,,,"5046",,,,,,,,,,,,,,,,,,,,,"51.9","64.6","39.2",,,,,,,,,,,,
"USC00049001","2016",,"1615","1615","        68","        32","         2",,,"         0","         8","         0","       242","        91",,,,"28",,,"1.52","105","99.0","30","28",,,,,,,,,"1813",,,,"1813",,,,,,,,,,,,,"54",,,,"79","15.02",,,"64.7","76.6","52.7",,,,,,,,,,,,
"USC00040673","2016",,,,"        75","        55","        20",,,,,,,,,,,,,,"4.33",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"58.96",,,,,,,,,,,,,,,,,
"US1CASD0052","2016",,,,"        40","        25","         4",,,,,,,,,,,,,,"1.97",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15.86",,,,,,,,,,,,,,,,,
"USR0000CMRK","2016",,"360","360",,,,,,"         1","       142","         5","       138","        25",,,,"0",,,,"96",,"30","28","18","18","15","29","27","23","20","10","5726",,,,"5726",,,,,,,,,,,,,,,,,,,,,"50.7","64.8","36.5",,,,,,,,,,,,
"US1CASR0029","2016",,,,"        47","        30","         4",,,,,,,,,,,,,,"1.82",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16.35",,,,,,,,,,,,,,,,,
"USC00049490","2016",,"812","812",,,,,,"         0","        59","         0","       176","        82","        69",,"         5","19",,,,"108",,"28","28","21","19",,"30","25","22",,,"3732",,,,"3732",,,,,,,,,,,,,,,,,,"50.31",,,"56.7","72.0","41.4",,,,,,,,,,,,
"US1CAOR0001","2016",,,,"        43","        23","         3",,,,,,,,,,,,,,"1.85",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12.05",,,,,,,,,,,,,,,,,
"US1CASD0049","2016",,,,"        30","        25","         5",,,,,,,,,,,,,,"1.80",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14.02",,,,,,,,,,,,,,,,,
"US1CASD0047","2016",,,,"        41","        21","         1",,,,,,,,,,,,,,"1.30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10.06",,,,,,,,,,,,,,,,,
"US1CASR0020","2016",,,,"        18","         7","         1",,"         0",,,,,,,,,,,"0.0","1.20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.50",,"0.0",,,,,,,,,,,,,,,
"US1CAOR0006","2016",,,,"        41","        28","         4",,,,,,,,,,,,,,"1.79",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17.03",,,,,,,,,,,,,,,,,
"USC00041990","2016",,,,"        84","        61","         6",,,,,,,,,,,,,,"2.60",,,,,,,,,,,,,"4215",,,,"4215",,,,,,,,,,,,,,,,,,"26.28",,,,,,,,,,,,,,,,,
"USR0000CCAL","2016",,"873","873",,,,,,"         0","        83","         4","       155","        57",,,,"10",,,,"105",,"30","27","24","20","16","30","28","24","12","12","4603",,,,"4603",,,,,,,,,,,,,,,,,,,,,"54.2","66.4","42.0",,,,,,,,,,,,
"USR0000CEEL","2016",,"1144","1144",,,,,,"         0","        34","         0","       202","        96",,,,"23",,,,"110",,"32","28","24",,,"31","27","24",,,"3013",,,,"3013",,,,,,,,,,,,,,,,,,,,,"59.4","74.3","44.6",,,,,,,,,,,,
"US1CASR0014","2016",,,,"        30","        15","         2",,,,,,,,,,,,,,"1.34",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8.27",,,,,,,,,,,,,,,,,
"USC00049473","2016",,"276","276","        68","        42","        13",,,"         0","         3","         0","       186","         8",,,,"30",,,"2.41","107",,"30",,,,,,,,,,"1766",,,,"1766",,,,,,,,,,,,,,,,,,"29.92",,,"60.5","70.6","50.3",,,,,,,,,,,,
"USR0000CCAA","2016",,"5289","5289",,,,,,"         0","         0","         0","       325","       216",,,,"37",,,,"122",,,,,,,,,,,,"591",,,,"591",,,,,,,,,,,,,,,,,,,,,"78.1","91.2","65.0",,,,,,,,,,,,
"USR0000CEEC","2016",,"519","519",,,,,,"         0","         9","         0","       187","        51",,,,"29",,,,"106",,"31",,,,,"29",,,,,"2790",,,,"2790",,,,,,,,,,,,,,,,,,,,,"58.7","71.4","46.0",,,,,,,,,,,,
"US1CAOR0035","2016",,,,"        42","        21","         3",,,,,,,,,,,,,,"1.76",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12.17",,,,,,,,,,,,,,,,,
"US1CASD0076","2016",,,,"        39","        23","         3",,,,,,,,,,,,,,"1.70",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12.27",,,,,,,,,,,,,,,,,
"US1CAOR0031","2016",,,,"        40","        24","         3",,,,,,,,,,,,,,"2.11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12.44",,,,,,,,,,,,,,,,,
"US1CASC0040","2016",,,,"        87","        58","        20",,,,,,,,,,,,,,"5.65",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"54.30",,,,,,,,,,,,,,,,,
"USC00041758","2016",,"1059","1059","        38","        23","         2",,,"         0","         0","         0","       238","        10",,,,"38",,,"1.73","101",,,,,,,,,,,,"924",,,,"924",,,,,,,,,,,,,,,,,,"10.11",,,"65.6","73.2","57.9",,,,,,,,,,,,
"USR0000CGHP","2016",,"201","201",,,,,,"         0","       158","        18","       116","        11",,,,"1",,,,"95",,"32","28","18","18","16","31","22","22","20","15","6957",,,,"6957",,,,,,,,,,,,,,,,,,,,,"46.6","58.9","34.3",,,,,,,,,,,,
"USC00043937","2016",,,,,,,,,,,,,,,,"         3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00043939","2016",,,,"        68","        47","        16","       20","         8","         0","        52",,,,,,,"22","10","9.0","3.81",,,"31","27","22",,,"32","25","23",,,"3881",,,,"3881",,,,,,,,,,,,,,,,,,"39.41",,"28.3",,,"45.4",,,,,,,,,,,,
"US1CAOR0039","2016",,,,"        36","        17","         4",,,,,,,,,,,,,,"1.95",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11.57",,,,,,,,,,,,,,,,,
"USR0000CMTZ","2016",,"1638","1638",,,,,,"         0","         7","         0","       179","        58",,,,"27",,,,"101",,"32","27",,,,"31",,,,,"2999",,,,"2999",,,,,,,,,,,,,,,,,,,,,"61.5","70.0","53.0",,,,,,,,,,,,
"US1CATH0011","2016",,,,"        87","        64","         8",,,,,,,,,,,,,,"1.79",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"36.30",,,,,,,,,,,,,,,,,
"US1CATH0012","2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"38.37",,,,,,,,,,,,,,,,,
"USR0000CTAN","2016",,"1639","1639",,,,,,"         0","         1","         0","       228","        43",,,,"31",,,,"102",,"31",,,,,,,,,,"2058",,,,"2058",,,,,,,,,,,,,,,,,,,,,"64.2","73.8","54.6",,,,,,,,,,,,
"US1CASD0074","2016",,,,"        37","        24","         3",,,,,,,,,,,,,,"2.11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14.40",,,,,,,,,,,,,,,,,
"US1CATH0019","2016",,,,"        95","        69","         5",,,,,,,,,,,,,,"1.72",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"35.71",,,,,,,,,,,,,,,,,
"US1CAOR0021","2016",,,,"        34","        18","         2",,,,,,,,,,,,,,"2.32",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10.48",,,,,,,,,,,,,,,,,
"USC00048380","2016",,"198","198","        66","        55","        15",,,"         0","       141","         7","       131","         2","         1",,,"13",,,"4.80","91",,"31","28","20","20","13","30","27","24","17","16","5915",,,,"5915",,,,,,,,,,,,,,,,,,"38.37",,,"49.5","62.5","36.6",,,,,,,,,,,,
"US1CAOR0029","2016",,,,"        39","        27","         5",,,,,,,,,,,,,,"2.31",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14.43",,,,,,,,,,,,,,,,,
"US1CAPC0035","2016",,,,"        72","        49","         6",,,,,,,,,,,,,,"1.88",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"26.39",,,,,,,,,,,,,,,,,
"USR0000CBZE","2016",,"972","972",,,,,,"         0","        54","         3","       152","        50",,,,"15",,,,"104",,"32","28","23","19",,"31","27","15","15","15","4216",,,,"4216",,,,,,,,,,,,,,,,,,,,,"55.6","66.6","44.7",,,,,,,,,,,,
"US1CAYL0014","2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20.82",,,,,,,,,,,,,,,,,
"USC00048122","2016",,"1862","1862","        36","        19","         2",,,"         0","        23","         0","       269","       118",,,,"26",,,"1.68","107",,"31","28",,,,"32","26",,,,"2122",,,,"2122",,,,,,,,,,,,,,,,,,"9.26",,,"64.7","79.6","49.7",,,,,,,,,,,,
"USC00049452","2016",,,,"        33","        21","         2",,,,,,,,,,,,,,"1.13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7.84",,,,,,,,,,,,,,,,,
"US1CAYL0019","2016",,,,"        68","        38","         3",,,,,,,,,,,,,,"1.75",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20.52",,,,,,,,,,,,,,,,,
"USC00049699","2016",,"1561","1561","        63","        50","         2",,"         0","         0","        12","         0","       248","        99",,,,"28",,"0.0","1.29","105",,"32","28",,,,"29",,,,,,,,,,,,,,,,,,,,,,,,,,,"20.41",,"0.0","63.7","77.8","49.5",,,,,,,,,,,,
"US1CASD0012","2016",,,,"        50","        28","         3",,,,,,,,,,,,,,"2.71",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17.72",,,,,,,,,,,,,,,,,
"US1CASD0011","2016",,,,"        26","        19","         2",,,,,,,,,,,,,,"1.15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10.67",,,,,,,,,,,,,,,,,
"US1CASD0015","2016",,,,"        13","        11","         2",,"         0",,,,,,,,,,,"0.0","1.38",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6.80",,"0.0",,,,,,,,,,,,,,,
"USC00046194","2016",,,,"        59","        49","         4","        0","         0",,,,,,,,,,"0","0.0","2.97",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22.33",,"0.0",,,,,,,,,,,,,,,
"US1CASD0019","2016",,,,"        40","        23","         3",,,,,,,,,,,,,,"1.14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10.00",,,,,,,,,,,,,,,,,
"USC00043914","2016",,"835","835","        45","        28","         8",,,"         0","        68","         0","       244","        87",,,,"22",,,"2.87","109",,"27","27","24",,,"32","28","23",,,"3218",,,,"3218",,,,,,,,,,,,,,,,,,"23.27",,,"59.0","76.5","41.4",,,,,,,,,,,,
"USC00041738","2016",,,,"        14","        10","         0",,,,,"         0","       301","       151","         1",,"         2",,,,"0.53","118",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4.41",,,,"85.5",,,,,,,,,,,,,
"US1CAYL0001","2016",,,,"        77","        41","         2",,,,,,,,,,,,,,"1.83",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20.39",,,,,,,,,,,,,,,,,
"US1CAYL0002","2016",,,,"        70","        41","         3",,,,,,,,,,,,,,"1.65",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20.19",,,,,,,,,,,,,,,,,
"US1CAVT0016","2016",,,,"        36","        21","         3",,,,,,,,,,,,,,"1.73",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11.60",,,,,,,,,,,,,,,,,
"USC00046175","2016",,"615","615","        31","        18","         1",,,"         0","         0","         0","       161","         0",,,,"38",,,"1.18","86",,,,,,,,,,,,"1099",,,,"1099",,,,,,,,,,,,,,,,,,"6.50",,,"63.9","68.9","58.8",,,,,,,,,,,,
"USC00048353","2016",,,,"        63","        47","        13",,,,,,,,,,,,,,"2.25",,,,,,,,,,,,,"3221",,,,"3221",,,,,,,,,,,,,,,,,,"34.53",,,,,,,,,,,,,,,,,
"USC00046174","2016",,"1837","1837","        69","        43","        12","        0","         0","         0","        14","         0","       236","       107",,,,"29","0","0.0","2.00","110",,"32",,,,,"31",,,,,"2482",,,,"2482",,,,,,,,,,,,,,,,,,"32.89",,"0.0","63.7","77.1","50.3",,,,,,,,,,,,
"USC00048351","2016",,"507","507","        70","        52","        10",,,"         0","        12","         0","       210","        34",,,,"26",,,"1.99","100",,"30","28",,,,"29",,,,,"2317",,,,"2317",,,,,,,,,,,,,,,,,,"31.62",,,"59.7","72.6","46.9",,,,,,,,,,,,
"US1CAYL0009","2016",,,,"        72","        43","         4",,,,,,,,,,,,,,"1.79",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20.40",,,,,,,,,,,,,,,,,
"US1CASD0001","2016",,,,"        40","        21","         4",,,,,,,,,,,,,,"1.62",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12.39",,,,,,,,,,,,,,,,,
"US1CASD0004","2016",,,,"        43","        24","         5",,,,,,,,,,,,,,"1.59",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12.97",,,,,,,,,,,,,,,,,
"US1CASD0003","2016",,,,"        47","        23","         1",,,,,,,,,,,,,,"1.09",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9.78",,,,,,,,,,,,,,,,,
"US1CASD0009","2016",,,,"        54","        24","         4",,,,,,,,,,,,,,"1.59",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13.43",,,,,,,,,,,,,,,,,
"USC00041967","2016",,"1087","1087","        66","        46","         3",,,"         0","         3","         0","       243","        53",,,,"30",,,"1.49","103",,"32",,,,,,,,,,"1766",,,,"1766",,,,,,,,,,,,,,,,,,"21.24",,,"63.3","75.1","51.5",,,,,,,,,,,,
"US1CASD0006","2016",,,,"        40","        30","         3",,,,,,,,,,,,,,"1.35",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14.34",,,,,,,,,,,,,,,,,
"USR0000CEAG","2016",,"1202","1202",,,,,,"         0","        22","         0","       141","        25",,,,"24",,,,"96",,"31","26",,,,"32","28","24",,,"3849",,,,"3849",,,,,,,,,,,,,,,,,,,,,"57.3","64.2","50.4",,,,,,,,,,,,
"USC00047253","2016",,"2245","2245","        24","        12","         2",,,"         0","        27","         0","       249","       108",,,,"25",,,"1.25","110",,"32","27",,,,"32","25",,,,"2692",,,,"2692",,,,,,,,,,,,,,,,,,"6.89",,,"64.6","77.9","51.2",,,,,,,,,,,,
"US1CASR0055","2016",,,,"        44","        29","         6",,,,,,,,,,,,,,"2.90",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19.36",,,,,,,,,,,,,,,,,
"USC00046168","2016",,"2203","2203","        56","        28","         4",,,"         0","        14","         0","       271","       143",,,,"26",,,"1.93","110",,"32","26",,,,"32",,,,,"1751",,,,"1751",,,,,,,,,,,,,,,,,,"15.28",,,"66.7","82.6","50.7",,,,,,,,,,,,
"US1CASD0040","2016",,,,"        51","        26","         2",,,,,,,,,,,,,,"1.62",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14.23",,,,,,,,,,,,,,,,,
"USC00048587","2016",,"1390","1390","        89","        59","         2","        0","         0","         0","        34","         0","       211","        97",,,,"23","0","0.0","1.18","106",,"31","26","24",,,"31","27","23",,,"2813",,,,"2813",,,,,,,,,,,,,,,,,,"21.93",,"0.0","60.7","75.0","46.3",,,,,,,,,,,,
"US1CASR0052","2016",,,,"        28","        14","         0",,,,,,,,,,,,,,"0.71",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4.83",,,,,,,,,,,,,,,,,
"US1CASR0053","2016",,,,"        37","        22","         7",,,,,,,,,,,,,,"1.84",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16.38",,,,,,,,,,,,,,,,,
"US1CASD0035","2016",,,,"        51","        26","         5",,,,,,,,,,,,,,"1.97",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17.01",,,,,,,,,,,,,,,,,
"USC00042805","2016",,,,"        34","        21","         2",,,,,,,,,,,,,,"1.70",,,,,,,,,,,,,"1266",,,,"1266",,,,,,,,,,,,,,,,,,"9.66",,,,,,,,,,,,,,,,,
"USC00047248","2016",,"1229","1229","        45","        27","         5",,,"         0","         0","         0","       264","        20",,,,"36",,,"1.64","99",,,,,,,,,,,,"1131",,,,"1131",,,,,,,,,,,,,,,,,,"15.67",,,"65.6","75.3","55.8",,,,,,,,,,,,
"USR0000CVAY","2016",,"1447","1447",,,,,,"         0","        57","         0","       244","        96",,,,"16",,,,"104",,"30","24","24","20",,"31","25","22","16","16","3138",,,,"3138",,,,,,,,,,,,,,,,,,,,,"61.0","76.4","45.6",,,,,,,,,,,,
"USC00041700","2016",,"198","198","       104","        75","        16","       61","        29","         0","       172","         8","       136","        24","         2",,,"4","11","12.0","2.38","97",,"30","28","24","20","16","32","26","24","20","6","6081",,,,"6081",,,,,,,,,,,,,,,,,,"46.28",,"105.2","48.5","62.7","34.4",,,,,,,,,,,,
"USR0000CVAL","2016",,"1435","1435",,,,,,"         0","         1","         0","       264","        60",,,,"32",,,,"109",,,,,,,"32",,,,,"1490",,,,"1490",,,,,,,,,,,,,,,,,,,,,"65.1","77.8","52.4",,,,,,,,,,,,
"US1CASR0044","2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16.05",,,,,,,,,,,,,,,,,
"USC00046154","2016",,"1203","1203","        35","        22","         0",,,"         0","        56","         0","       239","       107",,,,"19",,,"0.97","101",,"32","28","22",,,"31","26","19","19",,"2914",,,,"2914",,,,,,,,,,,,,,,,,,"8.45",,,"60.8","77.6","43.9",,,,,,,,,,,,
"US1CASR0046","2016",,,,"        26","        13","         1",,,,,,,,,,,,,,"1.18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7.11",,,,,,,,,,,,,,,,,
"USC00045064","2016",,"205","205","        51","        26","         2",,,"         0","         3","         0","       211","         6",,,,"29",,,"1.22","103",,"29",,,,,,,,,,"1727",,,,"1727",,,,,,,,,,,,,,,,,,"13.60",,,"60.7","71.0","50.4",,,,,,,,,,,,
"US1CASD0030","2016",,,,"        56","        24","         3",,,,,,,,,,,,,,"1.37",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13.07",,,,,,,,,,,,,,,,,
"USC00046399","2016",,"893","893","        30","        22","         6",,,"         0","        40","         0","       286","        82",,,,"23",,,"2.20","111",,"32","28","24",,,"32","26","23",,,"2115",,,,"2115",,,,,,,,,,,,,,,,,,"15.57",,,"62.0","80.2","43.8",,,,,,,,,,,,
"USR0000CVAN","2016",,"433","433",,,,,,"         0","       121","         8","       123","        15",,,,"4",,,,"96",,"32","24","24","17","12","32","26","23","19","5","5776",,,,"5776",,,,,,,,,,,,,,,,,,,,,"49.7","60.5","38.9",,,,,,,,,,,,
"US1CASD0023","2016",,,,"        35","        24","         1",,,,,,,,,,,,,,"1.18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12.43",,,,,,,,,,,,,,,,,
"US1CASD0027","2016",,,,"        29","        21","         3",,,,,,,,,,,,,,"2.20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12.95",,,,,,,,,,,,,,,,,
"US1CASD0025","2016",,,,"        50","        22","         6",,,,,,,,,,,,,,"1.64",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14.93",,,,,,,,,,,,,,,,,
"US1CASD0024","2016",,,,"        45","        22","         1",,,,,,,,,,,,,,"1.28",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11.01",,,,,,,,,,,,,,,,,
"US1CASD0029","2016",,,,"        42","        23","         2",,,,,,,,,,,,,,"1.78",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12.99",,,,,,,,,,,,,,,,,
