"STATION","DATE","AWND","CDSD","CLDD","DP01","DP10","DP1X","DSND","DSNW","DT00","DT32","DX32","DX70","DX90","DYFG","DYHF","DYTS","EMNT","EMSD","EMSN","EMXP","EMXT","EVAP","FZF0","FZF1","FZF2","FZF3","FZF4","FZF5","FZF6","FZF7","FZF8","FZF9","HDSD","HN01","HN02","HN03","HTDD","HX01","HX02","HX03","LN01","LN02","LN03","LX01","LX02","LX03","MN01","MN02","MN03","MNPN","MX01","MX02","MX03","MXPN","PRCP","PSUN","SNOW","TAVG","TMAX","TMIN","TSUN","WDF1","WDF2","WDF5","WDFG","WDFM","WDMV","WSF1","WSF2","WSF5","WSFG","WSFM"
"USC00042239","2017",,"662","662","        56","        35","         7",,,"         0","        36","         0","       168","        13",,,,"20",,,"4.00","96",,"26","26","24",,,"32","28","23","20",,"3994",,,,"3994",,,,,,,,,,,,,,,,,,"25.54",,,"56.1","67.4","44.9",,,,,,,,,,,,
"USR0000CCLK","2017",,"2075","2075",,,,,,"         0","         1","         0","       286","       113",,,,"32",,,,"110",,"32",,,,,,,,,,"1411",,,,"1411",,,,,,,,,,,,,,,,,,,,,"67.4","80.7","54.1",,,,,,,,,,,,
"USC00044890","2017",,"2368","2368","        59","        41","         0",,,"         0","        15","         0","       246","       125",,,,"30",,,"0.98","111",,"31",,,,,"31",,,,,"1988",,,,"1988",,,,,,,,,,,,,,,,,,"14.99",,,"66.1","80.3","51.8",,,,,,,,,,,,
"USW00003159","2017","11.0","2180","2180","        23","        11","         1",,,"         0","        58","         0","       247","       115","        18",,"        10","13",,,"1.43","110",,"31","22","22","19","13","32","26",,,,"2541",,,,"2541",,,,,,,,,,,,,,,,,,"4.64",,,"63.9","79.4","48.5",,,"       290","       280",,,,,"48.1","61.1",,
"USR0000CCLA","2017",,"1654","1654",,,,,,"         0","         0","         0","       265","        71",,,,"35",,,,"107",,,,,,,,,,,,"1621",,,,"1621",,,,,,,,,,,,,,,,,,,,,"65.7","77.5","53.8",,,,,,,,,,,,
"USS0019L45S","2017",,"0","0","       103","       103","        22","      241",,"         1","       180","        27","        46","         0",,,,"-3","149",,"3.30","78",,"32","26","23","16","16","26","26","18","18","9","8654",,,,"8654",,,,,,,,,,,,,,,,,,"68.67",,,"41.9","51.4","32.3",,,,,,,,,,,,
"USR0000CCLE","2017",,"1771","1771",,,,,,"         0","         5","         0","       200","        26",,,,"30",,,,"99",,,,,,,"31",,,,,"2465",,,,"2465",,,,,,,,,,,,,,,,,,,,,"63.6","70.9","56.3",,,,,,,,,,,,
"US1CAMD0026","2017",,,,"       127","        79","        16",,,,,,,,,,,,,,"2.01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"48.17",,,,,,,,,,,,,,,,,
"US1CAMD0022","2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"77.56",,,,,,,,,,,,,,,,,
"USR0000CGOR","2017",,"282","282",,,,,,"         1","       191","        20","       121","        11",,,,"0",,,,"95",,"27","27","24","18","16","31","25","20","20","15","7333",,,,"7333",,,,,,,,,,,,,,,,,,,,,"46.1","58.7","33.5",,,,,,,,,,,,
"USR0000CGOO","2017",,"1806","1806",,,,,,"         0","         0","         0","       261","        52",,,,"37",,,,"107",,,,,,,,,,,,"1491",,,,"1491",,,,,,,,,,,,,,,,,,,,,"66.4","76.2","56.7",,,,,,,,,,,,
"USC00046826","2017",,"508","508","        65","        48","         8",,,"         0","        26","         0","       183","        27",,,,"26",,,"2.15","107",,"31","28",,,,"30","26",,,,"2841",,,,"2841",,,,,,,,,,,,,,,,,,"31.20",,,"58.9","71.5","46.2",,,,,,,,,,,,
"USR0000CREA","2017",,"2295","2295",,,,,,"         0","        31","         0","       210","       117",,,,"26",,,,"115",,"32","28",,,,"32","28",,,,"2776",,,,"2776",,,,,,,,,,,,,,,,,,,,,"64.1","77.1","51.0",,,,,,,,,,,,
"USC00044405","2017",,,,"        22","        13","         0",,"         0",,,,,,,,"         4",,,"0.0","0.80",,,,,,,,,,,,,"2042",,,,"2042",,,,,,,,,,,,,,,,,,"5.50",,"0.0",,,,,,,,,,,,,,,
"US1CAMT0006","2017",,,,"        64","        39","         6",,,,,,,,,,,,,,"1.76",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21.62",,,,,,,,,,,,,,,,,
"USR0000CRDR","2017",,"1827","1827",,,,,,"         0","        13","         0","       198","        93",,,,"28",,,,"109",,"29",,,,,"32","28",,,,"3097",,,,"3097",,,,,,,,,,,,,,,,,,,,,"62.1","74.0","50.1",,,,,,,,,,,,
"USC00049099","2017",,"3849","3849","        20","         8","         0",,,"         0","         1","         0","       302","       161",,,,"32",,,"0.74","116",,,,,,,"32",,,,,"1237",,,,"1237",,,,,,,,,,,,,,,,,,"3.06",,,"72.6","85.8","59.3",,,,,,,,,,,,
"USC00043551","2017",,,,,,,,,,,,,,"         5",,"         3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044881","2017",,"441","441","        64","        44","         8","       62","        20","         0","       154","        16","       145","        15","        12",,"         1","2","30","11.2","2.10","93",,"30","28","23","16","16","32","25","22","17","14","5959",,,,"5959",,,,,,,,,,,,,,,,,,"25.88",,"81.3","49.8","62.9","36.7",,,,,,,,,,,,
"USS0019L24S","2017",,"1","1","        96","        96","        21","      224",,"         3","       214","        43","        51","         0",,,,"-5","146",,"3.80","79",,"28","28","20","20","15","22","22","22","15","15","9297",,,,"9297",,,,,,,,,,,,,,,,,,"62.57",,,"40.4","51.2","29.7",,,,,,,,,,,,
"USR0000CTHO","2017",,"2712","2712",,,,,,"         0","         2","         0","       207","       113",,,,"29",,,,"114",,,,,,,"29",,,,,"2533",,,,"2533",,,,,,,,,,,,,,,,,,,,,"66.2","76.2","56.1",,,,,,,,,,,,
"US1CAHM0063","2017",,,,"       154","        89","         8",,,,,,,,,,,,,,"1.37",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"47.22",,,,,,,,,,,,,,,,,
"USW00093209","2017","6.5","1333","1333","        51","        28","         3",,,"         0","        52","         0","       249","       106","        98","        23",,"18",,,"1.25","115",,"31","23","23","18",,"32",,,,,"2391",,,,"2391",,,,,,,,,,,,,,,,,,"12.77",,,"62.1","79.0","45.2",,,"       210",,,,,,"59.9",,,
"USC00042214","2017",,"993","993","        32","        17","         6",,,"         0","         0","         0","       239","        11","         3",,,"39",,,"1.94","101",,,,,,,,,,,,"990",,,,"990",,,,,,,,,,,,,,,,,,"13.29",,,"65.1","73.4","56.9",,,,,,,,,,,,
"USC00045968","2017",,"566","566","        41","        25","         6",,,"         0","        37","         2","       171","         6",,,,"17",,,"1.77","93",,"30","20","20","20",,"32","27","24","20",,"3716",,,,"3716",,,,,,,,,,,,,,,,,,"17.21",,,"56.7","67.0","46.4",,,,,,,,,,,,
"USC00047902","2017",,"802","802","        48","        31","         6",,,"         0","         0","         0","       247","         6",,,,"38",,,"5.33","99",,,,,,,,,,,,"1234",,,,"1234",,,,,,,,,,,,,,,,,,"22.22",,,"63.9","73.0","54.9",,,,,,,,,,,,
"USW00093205","2017","6.9","1783","1783","        71","        49","         5",,,"         0","        26","         0","       207","       101","       105","        18","         7","28",,,"2.27","110",,"30",,,,,"32",,,,,"2460",,,,"2460",,,,,,,,,,,,,,,,,,"25.15",,,"63.3","76.3","50.3",,,"       170",,,,,,"45.0",,,
"USW00093206","2017","6.9","712","712","        49","        30","         7",,,"         0","         1","         0","       262","        25","       158","        26","         5","29",,,"2.32","114",,"29",,,,,,,,,,"1496",,,,"1496",,,,,,,,,,,,,,,,,,"20.00",,,"63.0","75.3","50.8",,,"       210","       130",,,,,"44.1","51.0",,
"USR0000CRCH","2017",,"1649","1649",,,,,,"         0","        15","         0","       208","        57",,,,"25",,,,"101",,"29",,,,,"32","25",,,,"2813",,,,"2813",,,,,,,,,,,,,,,,,,,,,"62.5","72.3","52.7",,,,,,,,,,,,
"US1CAHM0052","2017",,,,"       168","       103","        22",,,,,,,,,,,,,,"2.07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"68.57",,,,,,,,,,,,,,,,,
"US1CAED0021","2017",,,,"        69","        55","        18",,,,,,,,,,,,,,"2.42",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"45.18",,,,,,,,,,,,,,,,,
"US1CAED0020","2017",,,,"        89","        63","        19",,,,,,,,,,,,,,"4.60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"63.24",,,,,,,,,,,,,,,,,
"USC00044863","2017",,,,,,,,,,,,,,"         1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093210","2017","6.5","2119","2119","        66","        51","         6",,,"         0","         3","         0","       208","       107","         9",,"         1","29",,,"1.62","109",,"31",,,,,"30",,,,,"2328",,,,"2328",,,,,,,,,,,,,,,,,,"27.80",,,"64.6","76.2","52.9",,,"       150","       160",,,,,"40.9","53.0",,
"US1CAHM0046","2017",,,,"       162","       102","        25",,,,,,,,,,,,,,"3.13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"71.98",,,,,,,,,,,,,,,,,
"US1CAHM0047","2017",,,,"       146","       108","        25",,,,,,,,,,,,,,"2.83",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"76.94",,,,,,,,,,,,,,,,,
"US1CAAL0030","2017",,,,"        69","        53","         9",,,,,,,,,,,,,,"1.71",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.54",,,,,,,,,,,,,,,,,
"US1CAHM0048","2017",,,,"       128","        96","        17",,,,,,,,,,,,,,"2.61",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"61.52",,,,,,,,,,,,,,,,,
"USC00040029","2017",,,,"        83","        56","         1","       35","        15",,,,,,,,,,"11","6.0","1.11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16.83",,"40.0",,,,,,,,,,,,,,,
"US1CAHM0044","2017",,,,"       111","        80","        32",,,,,,,,,,,,,,"4.42",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"90.77",,,,,,,,,,,,,,,,,
"USR0000CCHU","2017",,"307","307",,,,,,"         0","       173","         0","       180","        32",,,,"3",,,,"97",,"29","28","22","18","16","32","26","22","19","15","5281",,,,"5281",,,,,,,,,,,,,,,,,,,,,"51.8","69.1","34.5",,,,,,,,,,,,
"USW00023110","2017","7.6",,,"        42","        22","         0",,,,,,,,"         5","         1",,,,,"0.55",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7.09",,,,,,,,"       240","       240",,,,,"125.0","125.0",,
"US1CAED0023","2017",,,,"        73","        56","        16",,,,,,,,,,,,,,"2.40",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"41.77",,,,,,,,,,,,,,,,,
"US1CAYL0021","2017",,,,"        65","        43","        11",,,,,,,,,,,,,,"2.22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28.70",,,,,,,,,,,,,,,,,
"USR0000CVND","2017",,"517","517",,,,,,"         0","         0","         0","       170","        11",,,,"35",,,,"104",,,,,,,,,,,,"2529",,,,"2529",,,,,,,,,,,,,,,,,,,,,"60.4","69.5","51.4",,,,,,,,,,,,
"USR0000CPAR","2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2898",,,,"2898",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CELI","2017",,"1368","1368",,,,,,"         0","        44","         3","       156","        39",,,,"20",,,,"98",,"31","27",,,,"30","28","22","20",,"4234",,,,"4234",,,,,,,,,,,,,,,,,,,,,"57.9","66.5","49.4",,,,,,,,,,,,
"USW00093225","2017","7.8","1564","1564","        65","        46","         5",,,"         0","        24","         0","       206","        96","         8","         5",,"27",,,"2.20","109",,"31","27",,,,"31",,,,,"2556",,,,"2556",,,,,,,,,,,,,,,,,,"24.46",,,"62.5","75.2","49.7",,,"       150","       150",,,,,"45.0","63.1",,
"USR0000CELM","2017",,"2003","2003",,,,,,"         0","        50","         0","       253","       109",,,,"18",,,,"109",,"26","26","24","18",,"30","28","24",,,,,,,,,,,,,,,,,,,,,,,,,,,,"63.4","79.1","47.8",,,,,,,,,,,,
"USW00093227","2017","7.6","504","504","        63","        49","         9",,,"         0","        24","         0","       192","        25","       168","        33","         4","25",,,"2.20","107",,"32","27",,,,"32","27",,,,"2550",,,,"2550",,,,,,,,,,,,,,,,,,"31.22",,,"59.3","71.9","46.8",,,"        20","        20",,,,,"36.0","45.0",,
"USC00040010","2017",,,,,,,,,,,,,,,,"         3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CAAL0018","2017",,,,"        86","        57","        10",,,,,,,,,,,,,,"2.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"33.40",,,,,,,,,,,,,,,,,
"USR0000CCHI","2017",,"1339","1339",,,,,,"         0","        31","         0","       181","        24",,,,"23",,,,"97",,"31","27",,,,"29","24","24",,,"3284",,,,"3284",,,,,,,,,,,,,,,,,,,,,"60.3","68.6","52.0",,,,,,,,,,,,
"USW00093228","2017","7.2","570","570","        58","        35","         3",,,"         0","         0","         0","       164","        14","        44","         1","         7","35",,,"1.59","108",,,,,,,,,,,,"2036",,,,"2036",,,,,,,,,,,,,,,,,,"15.71",,,"61.0","69.9","52.1",,,"       170","       170",,,,,"40.0","53.9",,
"USR0000CTIM","2017",,"802","802",,,,,,"         1","       133","        18","       129","        30",,,,"-2",,,,"98",,"32","27","24","20",,"32","27","23","20","15","6295",,,,"6295",,,,,,,,,,,,,,,,,,,,,"49.9","59.9","40.0",,,,,,,,,,,,
"USR0000CCHB","2017",,"2265","2265",,,,,,"         0","         0","         0","       265","        95",,,,"38",,,,"112",,,,,,,,,,,,"1547",,,,"1547",,,,,,,,,,,,,,,,,,,,,"67.7","78.4","57.1",,,,,,,,,,,,
"US1CAHM0035","2017",,,,"       166","        95","        13",,,,,,,,,,,,,,"1.98",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"53.98",,,,,,,,,,,,,,,,,
"USW00093230","2017","5.6","73","73","        85","        53","        11",,,"         1","       205","        11","       115","         1","         4",,,"-1",,,"3.80","90",,"31","25","23","14","14","28","26","22","15","15","7374",,,,"7374",,,,,,,,,,,,,,,,,,"42.09",,,"45.4","59.6","31.1",,,"       180","       190",,,,,"42.9","62.0",,
"USR0000CELC","2017",,"2185","2185",,,,,,"         0","         0","         0","       256","        89",,,,"34",,,,"108",,,,,,,,,,,,"1815",,,,"1815",,,,,,,,,,,,,,,,,,,,,"66.7","77.1","56.2",,,,,,,,,,,,
"US1CAHM0038","2017",,,,"       141","       102","        19",,,,,,,,,,,,,,"2.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"69.95",,,,,,,,,,,,,,,,,
"USC00049073","2017",,"1877","1877","        60","        34","         2","        0","         0","         0","         0","         0","       217","        87",,,,"35","0","0.0","1.07","104",,,,,,,,,,,,"1739",,,,"1739",,,,,,,,,,,,,,,,,,"13.75",,"0.0","65.4","75.7","55.1",,,,,,,,,,,,
"US1CAHM0030","2017",,,,"       158","        83","        32",,,,,,,,,,,,,,"3.95",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"83.38",,,,,,,,,,,,,,,,,
"US1CAMT0041","2017",,,,"        72","        36","         2",,,,,,,,,,,,,,"2.02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17.74",,,,,,,,,,,,,,,,,
"US1CAMA0003","2017",,,,"        66","        42","         2",,,,,,,,,,,,,,"1.31",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20.50",,,,,,,,,,,,,,,,,
"USC00045933","2017",,"1086","1086","        71","        55","        10",,,"         0","        38","         1","       131","        16","        90",,"         3","26",,,"2.22","97",,"31","28",,,,"31","27",,,,"4532",,,,"4532",,,,,,,,,,,,,,,,,,"38.59",,,"56.6","62.8","50.3",,,,,,,,,,,,
"US1CAMA0009","2017",,,,"        50","        37","         1",,,,,,,,,,,,,,"1.11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13.59",,,,,,,,,,,,,,,,,
"USW00023129","2017","5.1","1493","1493","        31","        17","         5",,,"         0","         0","         0","       272","        22","       132","        11","         1","39",,,"3.97","105",,,,,,,,,,,,"949",,,,"949",,,,,,,,,,,,,,,,,,"14.97",,,"66.8","76.0","57.6",,,"       320","       130",,,,,"36.9","46.1",,
"USR0000CTE2","2017",,"1651","1651",,,,,,"         0","         1","         0","       278","       100",,,,"32",,,,"112",,,,,,,"32",,,,,"1653",,,,"1653",,,,,,,,,,,,,,,,,,,,,"65.6","79.0","52.2",,,,,,,,,,,,
"USS0019L05S","2017",,"2","2","       118","       118","        26","      237",,"         5","       198","        26","        52","         0",,,,"-6","128",,"3.50","79",,"27","27","24","20","15","23","23","23","18","14","8870",,,,"8870",,,,,,,,,,,,,,,,,,"70.46",,,"41.1","51.6","30.7",,,,,,,,,,,,
"USC00049298","2017",,"502","502",,,,,,"         0","       141","        17","       128","        23","         2",,"        14","6",,,,"95",,"31","28","23","16","16","32","28","20","20","16","6028",,,,"6028",,,,,,,,,,,,,,,,,,,,,"49.6","61.5","37.7",,,,,,,,,,,,
"US1CAMA0002","2017",,,,"        62","        44","        12",,,,,,,,,,,,,,"1.61",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"32.01",,,,,,,,,,,,,,,,,
"USW00023130","2017","5.6","2190","2190","        31","        17","         3",,,"         0","         0","         0","       292","       103","        97","         5","         4","35",,,"3.25","111",,,,,,,,,,,,"1107",,,,"1107",,,,,,,,,,,,,,,,,,"11.76",,,"68.4","80.7","56.2",,,"       350","       150",,,,,"36.9","52.1",,
"USC00049063","2017",,"0","0","        83","        58","        20",,,"        14","       269","        37","        64","         0",,,,"-10",,,"3.20","80",,"32","28","19","19","16","29","23","23","16","16","9927",,,,"9927",,,,,,,,,,,,,,,,,,"51.40",,,"38.9","53.0","24.9",,,,,,,,,,,,
"USW00023136","2017","5.8","856","856","        37","        23","         4",,,"         0","         0","         0","       263","        16","       154","        20","         2","33",,,"2.85","106",,,,,,,,,,,,"1410",,,,"1410",,,,,,,,,,,,,,,,,,"14.87",,,"63.9","74.2","53.5",,,"        70","        50",,,,,"45.0","57.0",,
"US1CAED0003","2017",,,,"        84","        59","        21",,,,,,,,,,,,,,"3.95",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"53.41",,,,,,,,,,,,,,,,,
"USW00023119","2017",,,,,,,,,,,,,,"        81","        20","         9",,,,,,,,,,,,,,,,,"1827",,,,"1827",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CIND","2017",,"707","707",,,,,,"         0","       142","         5","       132","        30",,,,"3",,,,"98",,"31","28","24","20","14","32","28","21","17","14","6000",,,,"6000",,,,,,,,,,,,,,,,,,,,,"50.2","61.9","38.6",,,,,,,,,,,,
"US1CASN0112","2017",,,,"        90","        53","        13",,,,,,,,,,,,,,"2.35",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"38.56",,,,,,,,,,,,,,,,,
"USR0000COZE","2017",,"1303","1303",,,,,,"         0","        63","         0","       251","       108",,,,"22",,,,"109",,"30","27","23",,,"31","28","24",,,"3125",,,,"3125",,,,,,,,,,,,,,,,,,,,,"60.5","78.0","43.0",,,,,,,,,,,,
"USC00049053","2017",,"477","477","       122","        41","         0",,,"         3","       182","        11","       146","        58",,,,"-23",,,"0.74","102",,"30","26","22","14","14","31","28","24","18","15","6589",,,,"6589",,,,,,,,,,,,,,,,,,"11.99",,,"48.4","63.9","32.9",,,,,,,,,,,,
"USS0020H13S","2017",,"64","64","       102","       102","         8","      175",,"         4","       196","        19","        99","         3",,,,"-8","64",,"1.70","91",,"31","28","24","14","14","31","26","22","14","14","8348",,,,"8348",,,,,,,,,,,,,,,,,,"36.89",,,"43.2","55.5","30.9",,,,,,,,,,,,
"US1CAFR0002","2017",,,,"        54","        40","         2",,,,,,,,,,,,,,"1.54",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18.15",,,,,,,,,,,,,,,,,
"USS0019L03S","2017",,"1","1","        87","        87","        19","      189",,"         6","       249","        17","        81","         0",,,,"-5","112",,"3.70","84",,"32","23","23","19","16","31","25","18","18","15","8856",,,,"8856",,,,,,,,,,,,,,,,,,"58.57",,,"41.3","55.5","27.1",,,,,,,,,,,,
"USW00024215","2017","2.5","673","673","        95","        64","        17",,,"         0","       118","         2","       148","        54","       156","        19",,"3",,,"3.37","101",,"31","27","21",,,"31","27","21","15","15","5449",,,,"5449",,,,,,,,,,,,,,,,,,"46.11",,,"51.9","64.9","38.9",,,"       330",,,,,,"17.0",,,
"US1CAED0017","2017",,,,"        87","        69","        27",,,,,,,,,,,,,,"3.93",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"70.00",,,,,,,,,,,,,,,,,
"USC00043747","2017",,,,"        48","        29","         0",,,,,"         0","       241","       113","        18",,,,,,"0.68","109",,,,,,,,,,,,"2011",,,,"2011",,,,,,,,,,,,,,,,,,"8.74",,,,"78.7",,,,,,,,,,,,,
"USR0000CCAM","2017",,"958","958",,,,,,"         0","        61","         0","       245","        83",,,,"20",,,,"104",,"31","28","23",,,"30","24","24","20",,"3172",,,,"3172",,,,,,,,,,,,,,,,,,,,,"59.2","76.0","42.4",,,,,,,,,,,,
"USW00024216","2017","8.1","2302","2302","        67","        41","         5",,,"         0","        17","         0","       214","       118","        63","         9","        11","26",,,"2.34","114",,"30","27",,,,"32","26",,,,"2516",,,,"2516",,,,,,,,,,,,,,,,,,"21.42",,,"64.7","77.4","52.0",,,"       160","       150",,,,,"45.0","55.9",,
"USR0000CCAS","2017",,"1554","1554",,,,,,"         0","         0","         0","       192","        20",,,,"38",,,,"100",,,,,,,,,,,,"2124",,,,"2124",,,,,,,,,,,,,,,,,,,,,"64.0","70.6","57.5",,,,,,,,,,,,
"USR0000CCAT","2017",,"2217","2217",,,,,,"         0","         1","         0","       201","        99",,,,"31",,,,"108",,"31",,,,,,,,,,"2387",,,,"2387",,,,,,,,,,,,,,,,,,,,,"64.8","75.0","54.5",,,,,,,,,,,,
"USW00024213","2017","4.9","13","13","       136","        94","        10","        0","         0","         0","         6","         0","        13","         0","       171","        33","         7","28","0","0.0","1.60","87",,"32",,,,,"31",,,,,"4377",,,,"4377",,,,,,,,,,,,,,,,,,"49.10",,"0.0","53.2","59.7","46.6",,,"        20","       220",,,,,"29.1","48.1",,
"USR0000CCAR","2017",,"2131","2131",,,,,,"         0","         4","         0","       216","        93",,,,"27",,,,"105",,,,,,,"32","27",,,,"2508",,,,"2508",,,,,,,,,,,,,,,,,,,,,"64.6","74.8","54.4",,,,,,,,,,,,
"US1CAED0011","2017",,,,"        92","        72","        24",,,,,,,,,,,,,,"4.76",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"81.85",,,,,,,,,,,,,,,,,
"US1CAMT0020","2017",,,,"        68","        37","         6",,,,,,,,,,,,,,"1.72",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20.83",,,,,,,,,,,,,,,,,
"USC00041312","2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2753",,,,"2753",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00042402","2017",,"1263","1263","        93","        82","        26","        0","         0","         0","        52","         0","       180","        80",,,,"21","0","0.0","4.90","105",,"27","27",,,,"31","28","21",,,"3864",,,,"3864",,,,,,,,,,,,,,,,,,"78.81",,"0.0","58.2","71.2","45.1",,,,,,,,,,,,
"US1CASF0004","2017",,,,"        74","        54","        10",,,,,,,,,,,,,,"1.93",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.87",,,,,,,,,,,,,,,,,
"USC00049035","2017",,,,"        20","         9","         0","        0","         0",,,,,,,,,,"0","0.0","0.93",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.49",,"0.0",,,,,,,,,,,,,,,
"USS0019L07S","2017",,"1","1","        99","        99","        20","      223",,"         0","       184","        32","        54","         0",,,,"0","134",,"3.60","79",,"32","21","21","19","10","27","27","23","18","16","8644",,,,"8644",,,,,,,,,,,,,,,,,,"65.47",,,"41.8","51.9","31.7",,,,,,,,,,,,
"US1CAMT0023","2017",,,,"        65","        53","        18",,,,,,,,,,,,,,"4.83",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"56.68",,,,,,,,,,,,,,,,,
"USW00023152","2017","5.6","1889","1889","        34","        17","         3",,,"         0","         0","         0","       284","        67","        71","         5","         5","35",,,"2.05","111",,,,,,,,,,,,"1219",,,,"1219",,,,,,,,,,,,,,,,,,"9.71",,,"67.5","78.6","56.3",,,"        40","        40",,,,,"42.9","53.9",,
"USC00049040","2017",,"127","127","        86","        67","        19","       96","        32","         9","       243","        18","       131","        28","         1",,,"-5","50","16.0","3.22","98",,"28","28","18","18","16","32","25","24","11","11","7999",,,,"7999",,,,,,,,,,,,,,,,,,"53.20",,"157.8","43.7","61.4","26.1",,,,,,,,,,,,
"USC00041316","2017",,"604","604","       100","        50","         5",,,"         1","       135","         3","       157","        62",,,,"-2",,,"1.54","104",,"31","28","24","20",,"31","28","23","20","16","5148",,,,"5148",,,,,,,,,,,,,,,,,,"19.94",,,"52.4","66.9","37.8",,,,,,,,,,,,
"USC00045915","2017",,"1151","1151","        69","        53","        17",,,"         0","         9","         0","       164","        26",,,,"28",,,"4.27","101",,,,,,,"30","28",,,,"3384",,,,"3384",,,,,,,,,,,,,,,,,,"46.80",,,"59.7","68.1","51.3",,,,,,,,,,,,
"USW00023158","2017","7.8","4750","4750","        14","         8","         0",,,"         0","         1","         0","       316","       193","        10",,"        12","31",,,"0.80","122",,"31",,,,,,,,,,"858",,,,"858",,,,,,,,,,,,,,,,,,"3.24",,,"75.8","89.7","62.0",,,"       360","       240",,,,,"40.9","52.1",,
"USW00023155","2017","5.6","2899","2899","        37","        17","         0","        0","         0","         0","         2","         0","       253","       121","        54","         4","         5","30","0","0.0","0.63","112",,"31",,,,,,,,,,"1658",,,,"1658",,,,,,,,,,,,,,,,,,"5.39",,"0.0","68.4","80.7","56.2",,,"       150",,,,,,"38.0",,,
"USW00023157","2017","7.8","1376","1376","        29","        18","         1","        2","         3","         0","       121","         0","       231","       104","        24","         2","        16","10","5","5.3","1.08","107",,"32","26","21","16","10","32","26","21","17","14","3847",,,,"3847",,,,,,,,,,,,,,,,,,"8.98",,"8.6","58.2","76.6","39.9",,,"       360","       350",,,,,"48.1","64.0",,
"USR0000CRAV","2017",,"506","506",,,,,,"         2","       171","        14","       128","        35",,,,"-7",,,,"97",,"30","25","24","16","16","29","26","23","17","12","6772",,,,"6772",,,,,,,,,,,,,,,,,,,,,"48.0","61.0","34.9",,,,,,,,,,,,
"US1CAHM0070","2017",,,,"       133","        97","        43",,,,,,,,,,,,,,"7.95",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"154.61",,,,,,,,,,,,,,,,,
"USS0019L06S","2017",,"0","0","       103","       103","        19","      194",,"         3","       211","        21","        73","         0",,,,"-3","99",,"5.50","81",,"31","27","22","19","12","27","27","21","19","8","8539",,,,"8539",,,,,,,,,,,,,,,,,,"64.04",,,"42.0","54.2","29.8",,,,,,,,,,,,
